Patient_ID,Features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,270512,1,459,818,786,395,127,459,130,435,2905,97,2,885,3,508,114,84,222,455,64,1,10,1,1,1,14,516,52,92,39,33326,191,325,544,553,3,518,85,1,77,38,168,1,25,4,11,1,8,28,60,18,1,8,16,387,28,133,41,4,13,433,520,31279,73,562,57,199,35,556,66,321,17,17,10,78,142,44,12,6,18,201,144,31,111,142,127,2,39819,8,122,31,1598,176,52,362,2,6,11,38,5,8,15,1,28,1,104,9,11,33,4,1941,114,162,5,17,16,3,12,3,23,1623,70,119,116,16,10,29,11,153,6,20,707,2,9,94,268,0,0,0,0,0
392,269429,1,456,915,785,433,113,423,116,475,3098,109,2,867,3,545,106,105,203,423,80,1,8,1,1,1,12,480,63,82,73,31951,202,321,487,610,3,507,108,1,87,67,194,1,26,3,10,1,8,27,57,18,1,8,15,350,27,132,39,4,10,470,510,32857,95,576,73,188,62,632,93,304,17,15,10,80,146,42,11,6,15,206,161,35,114,138,139,2,40014,7,137,31,1648,190,50,353,2,6,10,37,3,8,15,1,36,1,83,9,10,32,4,1949,113,165,5,17,15,3,10,3,22,1617,66,98,121,15,10,28,10,164,6,20,821,2,9,89,254,0,0,0,0,0
395,268583,1,475,854,793,379,140,483,158,411,2981,89,2,840,5,549,136,84,211,472,90,1,12,1,1,1,14,554,81,110,64,33482,194,279,524,598,3,574,119,1,1,113,49,217,1,39,4,11,1,10,30,63,20,1,1,8,17,411,33,157,46,4,15,458,580,33527,116,597,70,204,59,576,1,94,311,19,17,12,99,168,48,12,8,18,231,165,31,121,172,161,2,37966,10,152,34,1526,198,58,1,399,2,6,14,40,5,10,20,1,44,1,132,9,11,37,4,1919,135,205,8,24,16,6,12,6,25,1622,91,145,123,16,15,33,13,216,6,22,771,2,10,106,295,0
396,271899,1,378,747,676,373,124,407,146,386,3029,66,2,791,4,607,126,67,233,406,120,1,8,1,1,1,10,462,91,107,84,29391,211,290,458,611,3,472,127,1,120,80,201,1,59,2,7,1,9,25,50,16,1,1,5,12,375,25,186,32,4,14,384,449,29770,125,501,105,193,82,624,1,116,281,15,11,8,101,188,41,8,7,14,254,184,54,169,166,167,2,43153,7,190,24,1750,203,44,1,339,2,6,10,32,3,9,15,1,55,191,6,7,29,3,1940,90,207,6,19,12,4,9,4,20,1591,55,94,147,10,9,25,10,210,6,17,966,2,9,71,223,0,0,0
397,274703,1,456,788,793,394,158,461,159,405,2949,70,2,808,5,575,139,62,241,407,114,1,12,1,1,1,14,502,97,101,64,29509,201,263,517,572,3,561,118,2,1,104,57,182,1,41,5,11,1,11,32,65,22,1,1,8,17,442,34,178,49,4,15,439,537,29925,101,588,77,225,62,566,1,91,301,21,18,13,119,188,51,12,9,18,230,189,48,154,183,171,2,39513,11,174,36,1538,205,61,1,397,2,6,14,43,6,11,22,1,43,1,142,9,11,39,4,1959,122,215,9,26,16,7,12,7,27,1621,97,130,105,17,18,35,13,201,6,24,754,2,10,113,313,0
399,297272,1,286,490,438,258,91,297,66,258,2817,101,2,487,4,366,117,94,213,198,36,1,9,1,1,13,289,30,28,7,26601,173,277,423,347,3,215,29,27,14,106,1,5,4,10,1,9,26,58,18,1,1,7,15,339,28,69,38,4,14,173,255,26852,26,508,44,151,10,355,1,48,250,17,16,10,34,123,45,11,7,18,132,129,9,46,119,109,2,30299,9,64,31,1169,107,52,1,292,1,5,10,37,5,9,18,1,7,1,43,8,9,32,4,1927,106,106,7,20,14,5,11,5,23,1614,76,112,96,14,12,28,12,104,5,20,469,2,9,93,262,0,0,0,0
400,284618,1,428,713,778,326,133,420,113,351,2799,91,2,748,5,439,135,90,217,355,52,1,12,1,1,1,14,409,44,51,25,26588,197,318,502,513,3,459,58,2,1,58,26,136,1,19,5,1,10,1,11,32,64,22,1,1,8,17,355,34,125,49,4,15,373,425,26031,64,549,49,183,24,518,1,66,308,21,18,13,56,122,51,11,9,18,134,123,14,102,107,108,2,39118,11,126,36,1693,139,61,1,323,2,6,14,43,6,11,22,1,32,1,95,9,11,39,4,2017,84,149,9,26,16,7,12,8,27,1621,97,92,79,18,18,35,13,148,6,23,744,2,10,113,313
403,278914,1,455,769,684,351,147,470,125,360,2854,81,2,780,5,482,132,78,227,441,99,1,11,1,1,13,551,96,109,51,30102,163,260,481,508,3,476,136,1,119,52,219,1,51,4,10,1,10,27,59,19,1,1,7,16,374,32,130,42,4,15,451,565,30522,103,552,72,166,53,560,1,84,278,18,16,12,115,125,46,11,8,18,199,131,56,125,139,150,2,35298,10,140,32,1536,220,54,1,339,1,5,13,38,5,10,20,1,46,1,106,8,9,35,4,1987,129,218,8,24,14,6,11,6,24,1614,88,128,79,14,15,31,13,216,5,21,835,2,10,99,278,0,0,0
404,290236,1,550,832,855,339,132,585,124,345,2792,93,2,912,1,474,119,81,238,530,70,1,11,1,1,15,598,55,77,24,28435,130,249,464,461,3,551,73,1,1,77,29,143,1,15,5,11,9,28,55,19,1,8,15,330,28,98,45,2,4,17,506,582,27107,90,492,58,97,35,458,79,231,18,24,9,48,70,44,13,7,18,87,78,14,96,79,69,4,30274,15,113,33,1569,126,56,293,2,4,8,36,8,10,22,18,1,79,9,17,32,5,1971,122,113,8,19,15,5,13,5,23,1625,94,131,42,20,15,29,11,118,7,24,653,2,4,105,281,0,0,0,0,0,0
406,297063,1,382,606,581,255,103,351,59,263,2811,118,2,559,4,332,87,118,180,309,39,1,7,1,1,10,419,29,51,9,28659,117,195,405,331,3,437,65,54,14,135,1,10,3,8,1,9,24,51,17,1,1,6,13,330,26,84,33,4,11,313,410,28666,49,464,42,132,19,358,1,42,187,16,12,9,36,109,41,9,7,14,104,114,8,61,86,79,2,26055,8,62,28,1016,147,47,1,278,1,5,9,34,3,9,17,1,10,1,42,7,7,29,3,1908,120,106,7,20,12,5,8,5,21,1598,66,120,71,11,11,25,10,104,5,18,415,2,9,80,234,0,0,0,0
407,276099,1,389,648,626,337,152,378,146,366,2898,60,2,645,1,552,138,67,244,358,83,1,12,1,15,446,59,99,46,28481,187,283,520,516,3,403,115,1,98,66,200,1,42,5,10,10,28,54,20,1,7,14,436,29,162,44,2,4,20,368,457,28563,97,548,93,187,37,532,96,282,19,24,9,136,174,47,12,8,20,230,177,50,129,186,164,4,41986,17,147,33,1678,192,57,388,1,3,8,38,9,11,23,41,1,148,8,15,33,5,1949,135,208,8,20,13,5,13,5,25,1618,93,137,93,18,15,30,12,196,6,25,861,2,4,101,286,0,0,0,0,0,0,0,0
409,270612,1,526,804,877,373,143,556,197,394,2853,67,2,846,1,557,139,63,241,491,131,1,11,1,1,15,617,118,118,37,33326,203,321,494,484,3,603,111,1,1,115,47,236,1,30,5,11,8,27,55,18,1,1,8,15,413,26,123,43,1,3,16,504,605,32818,130,547,117,201,44,467,129,289,17,23,9,165,198,41,12,6,18,280,195,35,122,184,167,3,36873,13,135,32,1483,221,53,362,2,4,8,35,8,9,19,42,1,108,9,16,30,4,1933,139,170,7,16,15,4,12,4,22,1624,84,149,107,19,13,27,10,172,6,22,736,2,4,102,265,0,0,0,0,0
411,265750,1,421,702,768,336,140,421,145,364,2859,69,2,709,1,510,129,73,250,423,118,1,15,1,16,524,114,104,57,31057,197,306,515,534,3,579,113,1,108,65,192,1,66,5,9,12,29,55,21,1,7,14,467,31,197,48,3,4,27,439,524,30807,114,578,100,223,54,544,108,330,20,28,9,114,182,51,12,1,9,22,226,186,55,180,202,172,5,45612,19,179,33,1898,215,61,371,1,3,8,39,11,12,25,55,1,172,8,16,35,6,1974,118,255,8,23,13,5,14,5,26,1623,103,127,112,19,16,32,15,242,6,27,1057,2,4,107,302,0,0,0,0,0,0,0
413,269931,1,529,904,820,392,139,526,164,420,2886,83,2,924,5,520,155,79,218,526,106,1,12,1,1,1,14,684,92,114,42,33753,146,257,505,554,3,739,144,2,1,99,37,258,1,32,5,11,1,11,32,65,22,1,1,8,17,404,34,126,49,4,15,571,714,33738,106,549,102,174,48,547,1,101,291,21,18,13,143,156,51,12,9,18,236,152,36,97,152,126,2,35487,11,131,36,1593,244,61,1,385,2,6,14,43,6,11,22,1,45,1,114,9,11,39,4,1958,138,193,9,26,16,7,12,7,27,1621,97,144,73,17,18,35,13,186,6,24,845,2,10,113,313,0
416,286893,1,525,696,784,294,119,543,111,305,2778,99,2,736,5,444,111,85,223,519,88,1,11,1,1,13,613,81,75,24,29757,142,222,416,359,3,609,101,1,98,22,192,1,20,4,10,1,10,27,59,19,1,1,7,16,344,32,106,42,4,15,516,624,29282,90,476,69,136,23,397,1,79,229,18,1,16,12,97,138,46,11,8,18,146,151,24,75,139,133,2,30464,10,90,32,1340,175,54,1,323,1,5,13,38,5,10,20,1,21,1,82,8,9,35,4,1973,130,139,8,24,14,6,11,6,24,1614,88,140,47,14,15,31,13,134,5,21,633,2,10,99,278,0,0
417,288851,1,354,574,508,271,110,356,95,272,2779,113,2,532,5,380,104,78,223,239,37,1,11,1,1,13,324,32,36,21,28668,217,312,425,354,3,249,53,1,38,20,120,1,13,4,10,1,10,27,59,19,1,1,7,16,344,32,90,42,4,15,244,329,29004,44,529,41,176,14,415,1,44,276,18,16,12,53,138,46,11,8,18,164,147,8,69,136,139,2,33094,10,86,32,1223,118,54,1,305,1,5,13,38,5,10,20,1,6,1,67,8,9,35,4,1926,102,123,8,24,14,6,11,6,24,1614,88,111,106,14,15,31,13,115,5,21,506,2,10,99,278,0,0,0
418,280910,1,414,740,807,326,141,446,118,325,2841,99,2,785,1,471,126,76,223,410,62,1,11,1,1,15,470,60,66,46,28085,194,317,510,499,3,534,88,1,1,76,27,177,1,13,5,11,9,28,56,19,1,1,8,15,365,28,138,45,2,4,17,399,474,27324,73,557,49,189,25,527,70,295,18,24,9,61,138,44,13,7,18,138,132,24,119,130,117,4,39393,15,142,33,1665,149,56,331,2,4,8,36,8,10,22,32,1,94,9,17,32,5,1999,101,162,8,19,15,5,13,5,23,1625,94,110,78,20,15,29,11,167,7,24,763,2,4,105,281,0,0,0,0,0
419,266512,1,396,793,715,391,153,383,158,397,3108,69,2,781,5,648,146,54,248,431,124,1,12,1,1,1,14,569,109,96,62,30468,180,270,497,652,3,574,97,2,1,104,78,276,1,66,5,11,1,11,32,65,22,1,1,8,17,450,34,173,49,4,15,434,587,31022,123,545,86,196,73,677,1,86,294,21,18,13,154,193,51,12,9,18,298,193,65,169,188,170,2,44103,11,187,36,1844,260,61,1,366,2,6,14,43,6,11,22,1,68,1,164,9,11,39,4,2052,106,331,9,26,16,7,12,7,27,1621,97,115,130,17,18,35,13,307,6,24,1069,2,10,113,313,0
420,285598,1,424,711,734,325,116,456,105,346,2783,93,2,726,1,440,110,111,222,306,45,1,11,1,1,15,330,39,50,28,26087,203,319,492,501,3,402,55,1,1,48,27,128,1,12,5,11,8,27,54,18,1,8,15,339,26,124,43,1,3,16,322,343,26774,57,577,39,209,26,474,50,332,17,23,9,56,120,41,12,6,18,154,117,11,111,117,108,3,38869,13,118,32,1575,130,52,304,2,4,8,35,8,9,19,19,1,99,9,16,30,4,2026,71,135,7,16,15,4,12,4,22,1624,84,73,101,19,13,27,10,116,6,22,628,2,4,102,265,0,0,0,0,0,0
422,268448,1,464,752,777,347,143,460,139,340,2806,81,2,783,1,458,148,85,221,485,96,1,13,1,1,16,539,69,79,40,32497,225,312,538,503,3,598,98,1,1,82,38,189,1,21,5,11,10,31,58,21,1,8,15,455,30,140,48,2,4,20,457,512,31907,73,609,74,243,34,536,80,371,20,25,9,79,175,49,13,8,20,210,173,36,120,192,174,4,41440,17,150,35,1651,179,60,384,2,4,9,40,9,11,23,32,1,111,9,17,35,5,1908,120,163,8,20,15,5,14,5,26,1626,96,129,129,20,15,32,12,153,7,26,865,2,4,108,303,0,0,0,0,0,0
424,278821,1,359,649,531,357,162,376,123,327,2841,74,2,664,1,508,150,66,224,355,96,1,10,1,14,457,82,105,54,29183,158,285,494,523,3,306,120,1,103,53,198,1,48,5,10,9,25,51,18,1,7,14,390,27,165,41,2,4,17,353,451,29042,96,540,85,167,48,596,97,271,17,23,9,94,134,42,12,7,18,179,145,47,143,178,166,4,38675,15,154,31,1693,182,53,375,1,3,7,34,8,10,22,40,1,137,8,15,30,5,1943,137,203,8,19,13,5,12,5,22,1617,91,141,85,18,15,27,11,206,6,23,889,2,4,98,264,0,0,0,0,0,0,0,0
427,281592,1,543,824,801,297,97,533,101,310,2814,135,2,824,5,384,104,136,179,374,56,1,12,1,1,1,14,498,50,80,9,33213,168,261,501,428,3,509,75,1,1,47,12,150,1,8,4,10,1,11,30,63,20,1,1,8,17,364,33,89,46,4,15,377,499,32825,56,590,50,161,17,432,1,58,261,19,18,12,43,107,48,11,1,8,18,163,124,9,61,109,101,2,29599,10,73,33,1208,148,57,1,315,2,6,14,40,5,10,20,1,9,1,61,9,11,37,4,1838,148,103,8,24,16,6,12,6,25,1622,91,157,113,16,15,33,13,107,6,22,477,2,10,106,295
428,281103,1,431,727,690,322,123,441,106,334,2837,127,2,709,4,413,102,118,181,306,49,1,10,1,1,1,14,389,45,52,25,29748,205,299,511,464,3,421,75,1,70,27,147,1,21,4,11,1,9,29,63,19,1,1,8,16,345,29,116,42,4,14,326,415,30214,66,563,50,221,25,484,1,55,298,18,17,10,43,152,47,12,7,18,158,155,16,107,122,117,2,36148,9,110,33,1361,136,55,1,312,2,6,11,39,5,9,18,1,16,1,92,9,11,34,4,1932,111,157,7,20,16,5,12,5,24,1622,79,115,114,16,12,30,12,172,6,21,610,2,9,100,279,0,0
429,280912,1,465,883,778,349,123,491,131,374,3141,102,2,954,5,602,127,101,184,557,87,1,10,1,1,1,10,655,73,85,46,29122,162,244,414,600,3,571,101,2,1,86,37,223,1,36,3,7,1,11,28,52,19,1,1,5,13,324,30,122,39,4,15,522,620,28148,84,446,75,142,38,633,1,87,253,18,12,11,146,114,45,8,9,14,228,106,47,109,124,118,2,35857,9,150,27,1653,232,50,1,277,2,6,13,36,4,11,19,1,29,109,6,7,34,3,1999,91,210,8,25,12,6,9,6,23,1590,73,99,81,11,15,30,11,187,6,20,909,2,10,84,257,0,0
430,269510,1,439,878,699,403,141,438,145,419,3053,96,2,906,5,590,121,85,205,471,85,1,10,1,1,1,10,603,66,91,63,32776,186,292,487,678,3,477,101,2,1,108,68,195,1,45,3,7,1,11,28,52,19,1,1,5,13,387,30,166,39,4,15,462,612,32148,84,512,100,180,74,641,1,122,273,18,12,11,104,187,45,8,9,14,223,188,54,138,171,156,2,39139,9,167,27,1609,211,51,1,363,2,6,13,36,4,11,19,1,44,137,6,7,34,3,1941,138,223,8,25,12,6,9,6,23,1590,73,140,96,11,15,30,11,228,6,20,846,2,10,84,257,0,0
432,278327,1,487,891,957,422,133,536,139,432,2960,92,2,911,5,559,125,86,228,521,86,1,12,1,1,1,14,614,69,87,49,28653,149,271,461,536,3,608,99,2,1,92,36,160,1,21,5,11,1,11,32,65,22,1,1,8,17,372,34,126,49,4,15,502,586,28724,83,529,76,119,46,569,1,95,245,21,18,13,81,97,51,12,9,18,160,96,36,102,130,114,2,38251,11,122,36,1804,169,61,1,327,2,6,14,43,6,11,22,1,20,1,96,9,11,39,4,1926,126,160,9,26,16,7,12,7,27,1621,97,140,87,17,18,35,13,142,6,24,828,2,10,113,313,0
434,274992,1,441,799,753,365,163,433,168,373,2879,57,2,821,1,540,156,78,229,420,84,1,13,1,1,16,539,79,87,48,28756,182,269,476,611,3,547,82,1,1,86,59,215,1,47,5,11,10,31,58,21,1,8,15,394,30,172,48,2,4,20,442,546,27879,72,563,64,173,60,584,78,292,20,25,9,120,156,49,13,8,20,191,147,46,161,135,137,4,42243,17,165,35,1793,204,60,346,2,4,9,40,9,11,23,51,1,145,9,17,35,5,2056,101,221,8,20,15,5,14,5,26,1626,96,110,67,20,15,32,12,225,7,26,952,2,4,108,303,0,0,0,0,0,0
436,267326,1,367,812,704,400,113,415,155,394,3275,73,2,859,3,760,113,60,239,390,103,1,8,1,1,1,10,610,97,99,65,31026,173,273,414,648,3,521,119,1,96,68,257,1,68,2,7,1,8,24,47,15,1,5,12,362,24,177,31,4,13,439,651,31059,83,506,70,157,49,678,82,236,14,11,8,189,161,38,8,6,14,418,195,68,132,155,167,2,43418,6,151,22,1748,262,41,326,2,6,10,31,3,8,12,1,61,130,6,7,28,3,2122,107,313,4,16,12,2,9,2,19,1592,46,109,122,10,7,24,9,349,6,16,1080,2,9,65,212,0,0,0,0,0,0
438,267217,1,439,858,692,373,139,448,132,388,3106,46,2,854,1,659,141,68,249,538,117,1,14,1,1,13,617,103,120,100,30179,163,229,443,675,3,611,139,1,1,134,92,255,1,86,3,7,11,28,46,19,1,5,11,384,28,209,42,3,4,27,540,629,29847,115,487,105,186,93,650,118,265,18,22,7,158,151,47,10,9,18,296,182,75,223,168,159,5,44660,17,199,27,1883,234,53,335,2,4,8,34,9,12,22,84,188,6,14,32,5,2031,89,293,7,22,11,4,12,4,23,1600,82,92,110,15,13,29,13,303,7,24,1173,2,4,85,263,0,0,0,0,0,0,0
439,265282,1,394,721,734,351,170,378,156,380,2940,56,2,795,1,580,151,65,239,441,124,1,13,1,1,16,551,98,119,78,30804,165,248,522,657,3,584,129,1,1,136,82,226,1,57,5,11,10,31,58,21,1,8,15,467,30,243,48,2,4,20,421,525,30464,132,543,90,210,70,653,93,329,20,25,9,111,189,49,13,8,20,242,192,60,203,204,196,4,45792,17,241,35,1921,238,60,399,2,4,9,40,9,11,23,53,1,202,9,17,35,5,1977,124,285,8,20,15,5,14,5,26,1626,96,129,122,20,15,32,12,252,7,26,1140,2,4,108,303,0,0,0,0,0,0
443,281231,1,517,799,790,307,121,493,93,323,2795,122,2,772,4,383,102,122,182,367,44,1,10,1,1,1,14,481,40,53,10,30994,180,310,491,446,3,460,48,1,62,14,142,1,9,4,11,1,8,29,61,19,1,1,8,16,345,30,80,42,4,14,397,494,31297,52,586,38,175,16,483,1,43,275,18,17,10,40,107,1,47,12,6,18,129,122,8,53,98,91,2,33627,9,105,33,1414,124,55,1,335,2,6,11,39,5,9,18,1,7,1,77,9,11,34,4,1901,135,127,6,20,16,5,12,5,24,1624,79,140,85,16,12,30,12,140,6,20,605,2,9,100,279,0
444,263259,1,404,750,720,374,152,368,200,404,3016,46,2,757,1,630,154,66,255,480,126,1,13,1,1,16,573,114,113,82,31119,186,291,474,674,3,603,133,1,1,129,90,242,1,94,5,11,10,31,58,21,1,8,15,457,30,223,48,2,4,20,472,578,31466,124,561,108,215,85,644,119,321,20,25,9,178,186,49,13,8,20,311,175,90,213,201,191,4,45843,17,244,35,1840,263,60,379,2,4,9,40,9,11,23,87,1,186,9,17,35,5,2013,116,315,8,20,15,5,14,5,26,1626,96,123,131,20,15,32,12,293,7,26,1096,2,4,108,303,0,0,0,0,0,0
445,291315,1,511,896,661,356,122,511,131,357,3085,67,2,891,4,625,132,76,226,614,80,1,8,1,1,1,10,652,67,105,54,25860,85,151,355,538,3,597,114,1,97,56,240,1,64,2,7,1,9,25,49,16,1,1,5,12,277,25,127,32,4,14,604,645,26262,94,412,84,107,49,538,1,100,187,15,11,8,143,95,41,8,7,14,187,81,45,131,96,94,2,31527,7,138,24,1560,248,44,1,238,2,6,10,32,3,9,15,1,46,104,6,7,29,3,2097,63,164,6,19,12,4,9,4,20,1591,55,68,44,10,9,25,10,162,6,17,847,2,9,71,223,0,0,0
446,264228,1,340,817,647,417,142,364,185,425,3209,51,2,862,5,744,151,52,246,403,108,1,10,1,1,1,10,625,107,121,74,31946,179,281,469,742,3,460,118,2,1,114,89,279,1,69,3,7,1,11,28,52,19,1,1,5,13,394,30,191,39,4,15,400,638,31199,118,476,103,209,73,696,1,118,284,18,12,11,202,217,45,8,9,14,367,221,90,204,179,201,2,44444,9,190,27,1735,275,50,1,350,2,6,13,36,4,11,19,1,73,166,6,7,34,3,2087,129,362,8,25,12,6,9,6,23,1590,73,123,126,11,15,30,11,388,6,20,1093,2,10,84,257,0,0
447,269990,1,498,905,741,436,133,489,178,428,3051,65,2,941,5,688,149,54,233,552,126,1,10,1,1,1,10,697,118,148,74,31877,142,232,436,573,3,612,140,1,1,147,73,261,1,72,2,7,1,10,26,50,17,1,1,5,13,348,29,147,36,4,15,515,659,31447,126,483,110,168,78,596,1,133,236,16,11,10,158,142,42,8,8,14,247,141,69,138,155,148,2,39370,8,189,25,1720,265,46,1,314,2,6,13,33,3,10,17,1,56,142,6,7,32,3,1949,133,234,7,23,12,5,9,5,21,1591,67,137,82,10,12,28,11,208,6,18,965,2,10,77,239,0,0
449,265364,1,402,781,673,387,151,421,166,430,2984,66,2,792,1,587,153,66,230,426,100,1,11,1,1,15,528,79,121,73,31635,189,301,515,672,3,527,126,1,1,144,101,240,1,66,5,11,8,27,54,18,1,8,15,407,26,202,43,1,3,16,424,503,31600,143,560,93,212,74,651,109,313,17,23,9,117,172,41,12,6,18,234,175,67,184,157,158,3,44156,13,210,32,1878,221,52,377,2,4,8,35,8,9,19,82,1,209,9,16,30,4,2024,116,283,7,16,15,4,12,4,22,1624,84,116,111,19,13,27,10,273,6,22,989,2,4,102,265,0,0,0,0,0,0
450,264470,1,446,837,719,404,137,419,210,415,3091,55,2,845,1,712,130,58,248,507,145,1,11,1,1,12,637,139,139,73,31645,182,269,454,632,3,556,134,1,1,135,86,243,1,79,3,7,10,27,45,18,1,5,11,402,26,198,38,2,4,20,496,595,31741,135,523,139,191,93,658,155,274,17,19,7,212,200,43,9,8,16,304,189,98,192,202,192,4,44042,15,202,26,1778,255,49,337,2,4,8,33,7,11,20,75,177,6,13,30,4,1985,124,293,7,19,11,4,11,4,22,1595,72,128,102,14,12,27,10,257,7,22,1032,2,4,79,247,0,0,0,0,0,0,0
452,276102,1,588,1009,879,352,113,591,185,371,3104,104,2,968,5,646,97,96,216,583,111,1,10,1,1,1,10,705,96,97,41,32833,135,215,429,519,3,666,108,1,1,112,58,242,1,28,2,7,1,10,26,50,17,1,1,5,13,345,29,92,36,4,15,626,752,33878,107,473,78,168,53,548,1,92,245,16,11,10,151,149,42,8,8,14,218,145,34,100,110,111,2,31077,8,103,25,1399,235,46,1,306,2,6,13,33,3,10,17,1,45,65,6,7,32,3,1916,134,125,7,23,12,5,9,5,21,1591,67,139,63,10,12,28,11,123,6,18,663,2,10,77,239,0,0
456,275713,1,429,775,809,373,138,427,135,422,2925,75,2,839,5,572,134,80,237,453,84,1,12,1,1,1,14,493,57,107,37,29338,198,303,493,607,3,534,114,1,1,112,35,193,1,32,4,11,1,10,30,63,20,1,1,8,17,365,33,142,46,4,15,423,472,29069,99,559,74,181,51,563,1,88,276,19,17,12,93,139,48,12,8,18,198,146,30,117,159,122,2,40296,10,136,34,1716,185,57,1,335,2,6,14,40,5,10,20,1,38,1,110,9,11,37,4,1981,101,200,8,24,16,6,12,6,25,1622,91,108,99,16,15,33,13,187,6,22,834,2,10,106,295,0
457,267520,1,385,774,811,381,136,397,138,418,2923,69,2,791,5,526,118,62,238,393,103,1,10,1,1,1,10,452,83,99,60,32765,219,348,546,582,3,522,112,2,1,112,50,176,1,33,3,7,1,11,28,52,19,1,1,5,13,415,30,157,39,4,15,380,442,31682,109,600,70,205,50,585,1,91,358,18,12,11,81,182,45,8,9,14,206,177,31,145,156,146,2,42678,9,148,27,1680,176,50,1,367,2,6,13,36,4,11,19,1,39,117,6,7,34,3,1886,113,173,8,25,12,6,9,6,23,1590,73,117,121,11,15,30,11,187,6,20,773,2,10,84,257,0,0
458,357541,1,9,202,156,201,112,8,13,200,2791,98,2,169,5,280,127,94,198,7,6,1,9,1,1,10,21,1,8,6,6058,20,90,287,362,3,17,11,2,10,19,82,1,4,4,8,1,11,27,54,20,1,1,6,14,224,31,75,40,4,12,10,22,6245,3,349,3,11,12,374,1,5,97,19,13,12,1,6,45,9,9,14,35,19,43,10,8,2,16107,10,70,31,1006,80,53,1,191,1,5,12,38,4,11,21,1,3,1,51,7,7,34,3,2126,26,100,9,26,12,7,8,7,24,1597,84,32,29,12,17,30,11,92,5,21,450,2,10,93,268,0,0,0,0
459,267081,1,395,935,708,370,111,408,131,406,3423,98,2,895,5,707,119,83,226,465,102,1,12,1,1,1,12,721,98,96,65,30740,129,231,410,676,3,654,111,2,1,86,68,300,1,60,3,8,1,11,29,57,20,2,1,7,14,406,31,175,43,4,15,494,790,31918,85,485,79,155,59,689,1,95,243,21,13,11,173,154,48,9,9,14,396,186,47,143,154,195,2,41743,9,164,29,1669,316,52,1,374,2,8,1,15,38,4,11,19,1,59,138,7,8,37,3,2159,109,396,8,25,13,6,9,6,26,1598,77,110,123,12,15,33,11,367,6,21,1138,2,11,90,275,0
462,277733,1,426,837,690,390,167,459,158,383,2958,63,2,853,5,597,165,61,231,535,99,1,12,1,1,1,14,605,80,104,63,28054,126,233,453,645,3,544,108,2,1,110,47,252,1,45,5,11,1,11,32,66,22,1,1,8,17,382,34,164,49,4,15,546,635,28224,91,509,81,109,59,672,1,86,226,21,18,13,140,136,51,12,9,18,220,135,46,146,121,120,2,39041,11,160,36,1820,271,61,1,352,2,6,14,43,6,11,22,1,54,1,127,9,11,39,4,2113,78,259,9,26,16,7,12,7,27,1621,97,85,71,17,18,35,13,257,6,24,1072,2,10,113,313,0
463,274063,1,399,835,662,388,122,401,152,371,3146,88,2,784,5,612,122,76,220,383,98,1,10,1,1,1,10,453,76,96,78,29376,199,256,437,608,3,501,116,1,1,100,74,191,1,42,2,7,1,10,26,50,17,1,1,5,13,351,29,192,36,4,15,405,482,29823,95,493,102,175,88,653,1,120,243,16,11,10,116,167,42,8,8,14,258,169,45,166,134,128,2,41125,8,163,25,1687,177,46,1,320,2,6,13,33,3,10,17,1,53,172,6,7,32,3,1996,84,217,7,23,12,5,9,5,21,1591,67,84,130,10,12,28,11,224,6,18,905,2,10,77,239,0,0
464,260324,1,461,828,907,391,134,484,198,403,2890,85,2,862,5,610,148,64,239,440,101,1,12,1,1,1,14,519,76,112,60,33154,259,355,547,581,3,571,115,2,1,98,59,197,1,39,5,11,1,11,32,65,22,1,1,8,17,416,34,144,49,4,15,488,611,32602,104,602,76,264,54,541,1,102,377,21,18,13,135,226,51,12,9,18,263,224,50,144,185,166,2,46313,11,183,36,1874,190,61,1,365,2,6,14,43,6,11,22,1,31,1,135,9,11,39,4,1921,134,204,9,26,16,7,12,7,27,1621,97,141,129,17,18,35,13,210,6,24,968,2,10,113,313,0
466,262591,1,456,864,818,399,115,436,142,411,2915,80,2,807,3,581,136,63,232,451,119,1,9,2,1,14,524,87,118,58,32769,198,343,507,583,3,611,125,1,105,1,65,202,1,38,4,10,5,26,50,15,1,1,7,13,366,23,150,34,4,15,443,543,33546,137,586,106,194,54,597,1,111,344,14,17,8,107,182,35,11,4,17,207,177,35,152,185,187,2,44583,10,150,26,1874,204,42,1,345,2,5,8,28,6,5,10,1,40,1,145,8,10,27,4,1939,131,194,4,11,15,2,11,2,19,1631,60,137,100,15,8,23,10,187,6,16,909,2,7,89,223,0,0,0
467,269654,1,491,873,796,372,129,480,183,396,3106,88,2,916,1,657,99,72,230,480,105,1,9,1,1,11,572,91,105,66,32398,211,300,447,611,3,560,118,1,1,106,61,198,1,51,3,7,8,23,41,15,1,5,11,362,22,147,33,1,3,16,519,616,32148,89,498,100,201,65,586,134,283,14,17,7,144,204,35,8,6,14,241,212,48,145,170,158,3,39463,11,167,23,1549,199,41,323,2,4,7,28,6,9,16,45,135,6,12,25,3,1925,117,183,6,15,11,3,9,3,18,1593,60,120,104,13,10,22,8,196,6,18,780,2,4,73,209,0,0,0,0,0,0,0
